Entity,Code,Year,Wind generation - TWh,Wind energy capacity,Continent
"""South Africa""",ZAF,1986,0.0,,
"""South Africa""",ZAF,1987,0.0,,
"""South Africa""",ZAF,1988,0.0,,
"""South Africa""",ZAF,1989,0.0,,
"""South Africa""",ZAF,1990,0.0,,
"""South Africa""",ZAF,1991,0.0,,
"""South Africa""",ZAF,1992,0.0,,
"""South Africa""",ZAF,1993,0.0,,
"""South Africa""",ZAF,1994,0.0,,
"""South Africa""",ZAF,1995,0.0,,
"""South Africa""",ZAF,1996,0.0,,
"""South Africa""",ZAF,1997,0.0,,
"""South Africa""",ZAF,1998,0.0,,
"""South Africa""",ZAF,1999,0.0,,
"""South Africa""",ZAF,2000,0.0,,
"""South Africa""",ZAF,2001,0.0,,
"""South Africa""",ZAF,2002,0.0,0.00316,
"""South Africa""",ZAF,2003,6.0,0.00316,
"""South Africa""",ZAF,2004,12.0,0.00316,
"""South Africa""",ZAF,2005,12.0,0.00316,
"""South Africa""",ZAF,2006,12.0,0.00316,
"""South Africa""",ZAF,2007,12.0,0.00316,
"""South Africa""",ZAF,2008,21.0,0.00836,
"""South Africa""",ZAF,2009,30.0,0.00836,
"""South Africa""",ZAF,2010,34.0,0.01016,
"""South Africa""",ZAF,2011,37.0,0.01016,
"""South Africa""",ZAF,2012,37.0,0.01016,
"""South Africa""",ZAF,2013,37.0,0.257,
"""South Africa""",ZAF,2014,1066.0,0.5690000000000001,
"""South Africa""",ZAF,2015,3071.0,1.079,Africa
"""South Africa""",ZAF,2016,4209.0,1.473,
"""South Africa""",ZAF,2017,7022.0,2.094,
"""South Africa""",ZAF,2018,6410.0,2.094,
"""South Africa""",ZAF,2019,6632.0,2.094,
"""South Africa""",ZAF,2020,6411.0,2.516,
"""South Africa""",ZAF,2021,8652.0,2.9555,
"""South Africa""",ZAF,2022,9700.0,3.1025,
"""South America""",,1971,0.0,,
"""South America""",,1972,0.0,,
"""South America""",,1973,0.0,,
"""South America""",,1974,0.0,,
"""South America""",,1975,0.0,,
"""South America""",,1976,0.0,,
"""South America""",,1977,0.0,,
"""South America""",,1978,0.0,,
"""South America""",,1979,0.0,,
"""South America""",,1980,0.0,,
"""South America""",,1981,0.0,,
"""South America""",,1982,0.0,,
"""South America""",,1983,0.0,,
"""South America""",,1984,0.0,,
"""South America""",,1985,0.0,,
"""South America""",,1986,0.0,,
"""South America""",,1987,0.0,,
"""South America""",,1988,0.0,,
"""South America""",,1989,0.0,,
"""South America""",,1990,0.0,,
"""South America""",,1991,0.0,,
"""South America""",,1992,0.0,,
"""South America""",,1993,0.0,,
"""South America""",,1994,0.0,,
"""South America""",,1995,0.0,,
"""South America""",,1996,12.018,,
"""South America""",,1997,19.192,,
"""South America""",,1998,38.041,,
"""South America""",,1999,37.381,,
"""South America""",,2000,37.5865,0.037238,
"""South America""",,2001,93.4895,0.051955,
"""South America""",,2002,143.6335,0.050924,
"""South America""",,2003,148.1825,0.052855,
"""South America""",,2004,192.6645,0.074955,
"""South America""",,2005,223.32816,0.069955,
"""South America""",,2006,378.8499,0.286375,
"""South America""",,2007,792.5064600000001,0.31776498,
"""South America""",,2008,1333.3870000000002,0.483295,
"""South America""",,2009,1463.2772,0.846295,
"""South America""",,2010,2645.6776,1.181395,
"""South America""",,2011,3232.329,1.7361499,
"""South America""",,2012,6006.006,2.33855,
"""South America""",,2013,7928.7286,2.8631830000000003,
"""South America""",,2014,15537.401,6.578594,
"""South America""",,2015,27253.296,9.942201,
"""South America""",,2016,40821.835,12.94627,
"""South America""",,2017,51697.613,15.725898,
"""South America""",,2018,59900.425,19.13962,
"""South America""",,2019,72569.8,20.695297,
"""South America""",,2020,79531.0,24.03545,
"""South America""",,2021,99932.24,29.755424,
"""South America""",,2022,112476.22,33.470746,
"""South America (IRENA)""",,2000,,0.037238,
"""South America (IRENA)""",,2001,,0.051955,
"""South America (IRENA)""",,2002,,0.050924,
"""South America (IRENA)""",,2003,,0.052855,
"""South America (IRENA)""",,2004,,0.074955,
"""South America (IRENA)""",,2005,,0.069955,
"""South America (IRENA)""",,2006,,0.286375,
"""South America (IRENA)""",,2007,,0.317765,
"""South America (IRENA)""",,2008,,0.483295,
"""South America (IRENA)""",,2009,,0.846295,
"""South America (IRENA)""",,2010,,1.181395,
"""South America (IRENA)""",,2011,,1.73615,
"""South America (IRENA)""",,2012,,2.33855,
"""South America (IRENA)""",,2013,,2.8631830000000003,
"""South America (IRENA)""",,2014,,6.578594,
"""South America (IRENA)""",,2015,,9.942201,
"""South America (IRENA)""",,2016,,12.946269,
"""South America (IRENA)""",,2017,,15.725898,
"""South America (IRENA)""",,2018,,19.13962,
"""South America (IRENA)""",,2019,,20.695297,
"""South America (IRENA)""",,2020,,24.035447,
"""South America (IRENA)""",,2021,,29.755424,
"""South America (IRENA)""",,2022,,33.470746,
"""South Georgia and the South Sandwich Islands""",SGS,2000,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2001,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2002,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2003,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2004,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2005,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2006,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2007,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2008,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2009,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2010,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2011,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2012,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2013,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2014,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2015,,6e-06,South America
"""South Georgia and the South Sandwich Islands""",SGS,2016,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2017,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2018,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2019,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2020,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2021,,6e-06,
"""South Georgia and the South Sandwich Islands""",SGS,2022,,6e-06,
"""South Korea""",KOR,1971,0.0,,
"""South Korea""",KOR,1972,0.0,,
"""South Korea""",KOR,1973,0.0,,
"""South Korea""",KOR,1974,0.0,,
"""South Korea""",KOR,1975,0.0,,
"""South Korea""",KOR,1976,0.0,,
"""South Korea""",KOR,1977,0.0,,
"""South Korea""",KOR,1978,0.0,,
"""South Korea""",KOR,1979,0.0,,
"""South Korea""",KOR,1980,0.0,,
"""South Korea""",KOR,1981,0.0,,
"""South Korea""",KOR,1982,0.0,,
"""South Korea""",KOR,1983,0.0,,
"""South Korea""",KOR,1984,0.0,,
"""South Korea""",KOR,1985,0.0,,
"""South Korea""",KOR,1986,0.0,,
"""South Korea""",KOR,1987,0.0,,
"""South Korea""",KOR,1988,0.0,,
"""South Korea""",KOR,1989,0.0,,
"""South Korea""",KOR,1990,0.0,,
"""South Korea""",KOR,1991,0.0,,
"""South Korea""",KOR,1992,0.0,,
"""South Korea""",KOR,1993,1.0,,
"""South Korea""",KOR,1994,1.0,,
"""South Korea""",KOR,1995,0.0,,
"""South Korea""",KOR,1996,0.0,,
"""South Korea""",KOR,1997,1.0,,
"""South Korea""",KOR,1998,2.0,,
"""South Korea""",KOR,1999,5.839,,
"""South Korea""",KOR,2000,16.685,0.007,
"""South Korea""",KOR,2001,12.59,0.011,
"""South Korea""",KOR,2002,14.881,0.013,
"""South Korea""",KOR,2003,24.865,0.019,
"""South Korea""",KOR,2004,47.442,0.029,
"""South Korea""",KOR,2005,129.888,0.099,
"""South Korea""",KOR,2006,238.911,0.178,
"""South Korea""",KOR,2007,375.641,0.196,
"""South Korea""",KOR,2008,436.034,0.304,
"""South Korea""",KOR,2009,685.353,0.351,
"""South Korea""",KOR,2010,816.9535999999999,0.382,
"""South Korea""",KOR,2011,862.88923,0.425,
"""South Korea""",KOR,2012,912.77313,0.464,
"""South Korea""",KOR,2013,1148.2114,0.5760000000000001,
"""South Korea""",KOR,2014,1145.6008,0.612,
"""South Korea""",KOR,2015,1342.4914,0.847,Asia
"""South Korea""",KOR,2016,1683.2138,1.067,
"""South Korea""",KOR,2017,2169.1124,1.215,
"""South Korea""",KOR,2018,2464.9742,1.42,
"""South Korea""",KOR,2019,2679.2476,1.494,
"""South Korea""",KOR,2020,3149.9484,1.635802,
"""South Korea""",KOR,2021,3180.0172,1.708043,
"""South Korea""",KOR,2022,3358.1007,1.892502,
"""South Ossetia""",OWID_SOS,2015,,,Asia
"""South Sudan""",SSD,2015,,,Africa
"""South and Central America (EI)""",,1971,0.0,,
"""South and Central America (EI)""",,1972,0.0,,
"""South and Central America (EI)""",,1973,0.0,,
"""South and Central America (EI)""",,1974,0.0,,
"""South and Central America (EI)""",,1975,0.0,,
"""South and Central America (EI)""",,1976,0.0,,
"""South and Central America (EI)""",,1977,0.0,,
"""South and Central America (EI)""",,1978,0.0,,
"""South and Central America (EI)""",,1979,0.0,,
"""South and Central America (EI)""",,1980,0.0,,
"""South and Central America (EI)""",,1981,0.0,,
"""South and Central America (EI)""",,1982,0.0,,
"""South and Central America (EI)""",,1983,0.0,,
"""South and Central America (EI)""",,1984,0.0,,
"""South and Central America (EI)""",,1985,0.0,,
"""South and Central America (EI)""",,1986,0.0,,
"""South and Central America (EI)""",,1987,0.0,,
"""South and Central America (EI)""",,1988,0.0,,
"""South and Central America (EI)""",,1989,0.0,,
"""South and Central America (EI)""",,1990,0.0,,
"""South and Central America (EI)""",,1991,0.0,,
"""South and Central America (EI)""",,1992,0.0,,
"""South and Central America (EI)""",,1993,1.717172,,
"""South and Central America (EI)""",,1994,7.777778,,
"""South and Central America (EI)""",,1995,7.777778,,
"""South and Central America (EI)""",,1996,41.973986,,
"""South and Central America (EI)""",,1997,102.926,,
"""South and Central America (EI)""",,1998,111.37238,,
"""South and Central America (EI)""",,1999,148.47192,,
"""South and Central America (EI)""",,2000,252.1153,,
"""South and Central America (EI)""",,2001,320.99152,,
"""South and Central America (EI)""",,2002,458.86725,,
"""South and Central America (EI)""",,2003,443.09795,,
"""South and Central America (EI)""",,2004,543.415,,
"""South and Central America (EI)""",,2005,532.30166,,
"""South and Central America (EI)""",,2006,773.78976,,
"""South and Central America (EI)""",,2007,1161.4605,,
"""South and Central America (EI)""",,2008,1670.4338,,
"""South and Central America (EI)""",,2009,2077.9278,,
"""South and Central America (EI)""",,2010,3448.59,,
"""South and Central America (EI)""",,2011,4324.535400000001,,
"""South and Central America (EI)""",,2012,7667.4623,,
"""South and Central America (EI)""",,2013,10202.307,,
"""South and Central America (EI)""",,2014,18627.5,,
"""South and Central America (EI)""",,2015,31479.073,,
"""South and Central America (EI)""",,2016,45206.913,,
"""South and Central America (EI)""",,2017,56156.48,,
"""South and Central America (EI)""",,2018,65744.20999999999,,
"""South and Central America (EI)""",,2019,78791.43500000001,,
"""South and Central America (EI)""",,2020,85310.68999999999,,
"""South and Central America (EI)""",,2021,106227.715,,
"""South and Central America (EI)""",,2022,118359.26,,
"""Spain""",ESP,1965,0.0,,
"""Spain""",ESP,1966,0.0,,
"""Spain""",ESP,1967,0.0,,
"""Spain""",ESP,1968,0.0,,
"""Spain""",ESP,1969,0.0,,
"""Spain""",ESP,1970,0.0,,
"""Spain""",ESP,1971,0.0,,
"""Spain""",ESP,1972,0.0,,
"""Spain""",ESP,1973,0.0,,
"""Spain""",ESP,1974,0.0,,
"""Spain""",ESP,1975,0.0,,
"""Spain""",ESP,1976,0.0,,
"""Spain""",ESP,1977,0.0,,
"""Spain""",ESP,1978,0.0,,
"""Spain""",ESP,1979,0.0,,
"""Spain""",ESP,1980,0.0,,
"""Spain""",ESP,1981,0.0,,
"""Spain""",ESP,1982,0.0,,
"""Spain""",ESP,1983,0.0,,
"""Spain""",ESP,1984,0.0,,
"""Spain""",ESP,1985,0.0,,
"""Spain""",ESP,1986,0.0,,
"""Spain""",ESP,1987,0.0,,
"""Spain""",ESP,1988,0.0,,
"""Spain""",ESP,1989,13.0,,
"""Spain""",ESP,1990,14.0,,
"""Spain""",ESP,1991,15.0,,
"""Spain""",ESP,1992,103.0,,
"""Spain""",ESP,1993,116.0,,
"""Spain""",ESP,1994,175.0,,
"""Spain""",ESP,1995,270.0,,
"""Spain""",ESP,1996,364.0,,
"""Spain""",ESP,1997,742.0,,
"""Spain""",ESP,1998,1352.0,,
"""Spain""",ESP,1999,2744.0,,
"""Spain""",ESP,2000,4727.0,2.206,
"""Spain""",ESP,2001,6759.0,3.397,
"""Spain""",ESP,2002,9342.0,4.891,
"""Spain""",ESP,2003,12075.0,5.945,
"""Spain""",ESP,2004,15700.0,8.317,
"""Spain""",ESP,2005,21176.0,9.918,
"""Spain""",ESP,2006,23297.0,11.722,
"""Spain""",ESP,2007,27568.0,14.82,
"""Spain""",ESP,2008,32946.0,16.555,
"""Spain""",ESP,2009,37886.9,19.176,
"""Spain""",ESP,2010,43681.36,20.693,
"""Spain""",ESP,2011,42433.0,21.529,
"""Spain""",ESP,2012,49472.0,22.789,
"""Spain""",ESP,2013,55767.128,22.958,
"""Spain""",ESP,2014,52013.0,22.925,
"""Spain""",ESP,2015,49325.0,22.943,Europe
"""Spain""",ESP,2016,48914.0,22.99,
"""Spain""",ESP,2017,49127.0,23.124479,
"""Spain""",ESP,2018,50896.0,23.405055,
"""Spain""",ESP,2019,53089.07,25.590076,
"""Spain""",ESP,2020,56443.67600000001,26.81919,
"""Spain""",ESP,2021,62061.0,27.90765,
"""Spain""",ESP,2022,62703.293000000005,29.307836,
"""Sri Lanka""",LKA,1965,0.0,,
"""Sri Lanka""",LKA,1966,0.0,,
"""Sri Lanka""",LKA,1967,0.0,,
"""Sri Lanka""",LKA,1968,0.0,,
"""Sri Lanka""",LKA,1969,0.0,,
"""Sri Lanka""",LKA,1970,0.0,,
"""Sri Lanka""",LKA,1971,0.0,,
"""Sri Lanka""",LKA,1972,0.0,,
"""Sri Lanka""",LKA,1973,0.0,,
"""Sri Lanka""",LKA,1974,0.0,,
"""Sri Lanka""",LKA,1975,0.0,,
"""Sri Lanka""",LKA,1976,0.0,,
"""Sri Lanka""",LKA,1977,0.0,,
"""Sri Lanka""",LKA,1978,0.0,,
"""Sri Lanka""",LKA,1979,0.0,,
"""Sri Lanka""",LKA,1980,0.0,,
"""Sri Lanka""",LKA,1981,0.0,,
"""Sri Lanka""",LKA,1982,0.0,,
"""Sri Lanka""",LKA,1983,0.0,,
"""Sri Lanka""",LKA,1984,0.0,,
"""Sri Lanka""",LKA,1985,0.0,,
"""Sri Lanka""",LKA,1986,0.0,,
"""Sri Lanka""",LKA,1987,0.0,,
"""Sri Lanka""",LKA,1988,0.0,,
"""Sri Lanka""",LKA,1989,0.0,,
"""Sri Lanka""",LKA,1990,0.0,,
"""Sri Lanka""",LKA,1991,0.0,,
"""Sri Lanka""",LKA,1992,0.0,,
"""Sri Lanka""",LKA,1993,0.0,,
"""Sri Lanka""",LKA,1994,0.0,,
"""Sri Lanka""",LKA,1995,0.0,,
"""Sri Lanka""",LKA,1996,0.0,,
"""Sri Lanka""",LKA,1997,0.0,,
"""Sri Lanka""",LKA,1998,0.0,,
"""Sri Lanka""",LKA,1999,3.5,,
"""Sri Lanka""",LKA,2000,3.4,0.003,
"""Sri Lanka""",LKA,2001,3.5,0.003,
"""Sri Lanka""",LKA,2002,3.605747,0.003,
"""Sri Lanka""",LKA,2003,3.4057470000000003,0.003,
"""Sri Lanka""",LKA,2004,2.705747,0.003,
"""Sri Lanka""",LKA,2005,2.4057470000000003,0.003,
"""Sri Lanka""",LKA,2006,2.305747,0.003,
"""Sri Lanka""",LKA,2007,2.305747,0.003,
"""Sri Lanka""",LKA,2008,3.241747,0.003,
"""Sri Lanka""",LKA,2009,3.501447,0.003,
"""Sri Lanka""",LKA,2010,53.161446,0.03385,
"""Sri Lanka""",LKA,2011,91.620445,0.04385,
"""Sri Lanka""",LKA,2012,146.80775,0.07665,
"""Sri Lanka""",LKA,2013,234.58175,0.08145,
"""Sri Lanka""",LKA,2014,272.45376,0.12145,
"""Sri Lanka""",LKA,2015,343.21000000000004,0.1314499999999999,Asia
"""Sri Lanka""",LKA,2016,344.87,0.1314499999999999,
"""Sri Lanka""",LKA,2017,366.81,0.1314499999999999,
"""Sri Lanka""",LKA,2018,326.31,0.1284499999999999,
"""Sri Lanka""",LKA,2019,348.2,0.1284499999999999,
"""Sri Lanka""",LKA,2020,350.2,0.179,
"""Sri Lanka""",LKA,2021,491.67195,0.252,
"""Sri Lanka""",LKA,2022,491.67195,0.252,
"""Sudan""",SDN,2015,,,Africa
"""Suriname""",SUR,2015,,,South America
"""Svalbard and Jan Mayen""",SJM,2015,,,Europe
"""Sweden""",SWE,1965,0.0,,
"""Sweden""",SWE,1966,0.0,,
"""Sweden""",SWE,1967,0.0,,
"""Sweden""",SWE,1968,0.0,,
"""Sweden""",SWE,1969,0.0,,
"""Sweden""",SWE,1970,0.0,,
"""Sweden""",SWE,1971,0.0,,
"""Sweden""",SWE,1972,0.0,,
"""Sweden""",SWE,1973,0.0,,
"""Sweden""",SWE,1974,0.0,,
"""Sweden""",SWE,1975,0.0,,
"""Sweden""",SWE,1976,0.0,,
"""Sweden""",SWE,1977,0.0,,
"""Sweden""",SWE,1978,0.0,,
"""Sweden""",SWE,1979,0.0,,
"""Sweden""",SWE,1980,0.0,,
"""Sweden""",SWE,1981,0.0,,
"""Sweden""",SWE,1982,0.0,,
"""Sweden""",SWE,1983,3.0,,
"""Sweden""",SWE,1984,5.0,,
"""Sweden""",SWE,1985,6.0,,
"""Sweden""",SWE,1986,6.0,,
"""Sweden""",SWE,1987,6.0,,
"""Sweden""",SWE,1988,5.0,,
"""Sweden""",SWE,1989,5.0,,
"""Sweden""",SWE,1990,6.0,,
"""Sweden""",SWE,1991,13.0,,
"""Sweden""",SWE,1992,31.0,,
"""Sweden""",SWE,1993,52.0,,
"""Sweden""",SWE,1994,75.0,,
"""Sweden""",SWE,1995,105.0,,
"""Sweden""",SWE,1996,144.0,,
"""Sweden""",SWE,1997,203.0,,
"""Sweden""",SWE,1998,308.0,,
"""Sweden""",SWE,1999,358.0,,
"""Sweden""",SWE,2000,457.0,0.209,
"""Sweden""",SWE,2001,482.0,0.295,
"""Sweden""",SWE,2002,608.0,0.357,
"""Sweden""",SWE,2003,679.0,0.417,
"""Sweden""",SWE,2004,850.0,0.475,
"""Sweden""",SWE,2005,939.341,0.522,
"""Sweden""",SWE,2006,988.238,0.585,
"""Sweden""",SWE,2007,1431.7040000000002,0.8230000000000001,
"""Sweden""",SWE,2008,2000.572,1.089,
"""Sweden""",SWE,2009,2490.411,1.475,
"""Sweden""",SWE,2010,3486.528,2.017,
"""Sweden""",SWE,2011,6110.219,2.764,
"""Sweden""",SWE,2012,7165.177,3.606,
"""Sweden""",SWE,2013,9842.224,4.194,
"""Sweden""",SWE,2014,11234.097,5.088,
"""Sweden""",SWE,2015,16322.738999999998,5.819,Europe
"""Sweden""",SWE,2016,15479.412,6.4350000000000005,
"""Sweden""",SWE,2017,17608.725,6.611,
"""Sweden""",SWE,2018,16616.726,7.3,
"""Sweden""",SWE,2019,19846.584,8.681000000000001,
"""Sweden""",SWE,2020,27526.217,9.976,
"""Sweden""",SWE,2021,27108.343,12.116,
"""Sweden""",SWE,2022,32621.155,14.557,
"""Switzerland""",CHE,1965,0.0,,
"""Switzerland""",CHE,1966,0.0,,
"""Switzerland""",CHE,1967,0.0,,
"""Switzerland""",CHE,1968,0.0,,
"""Switzerland""",CHE,1969,0.0,,
"""Switzerland""",CHE,1970,0.0,,
"""Switzerland""",CHE,1971,0.0,,
"""Switzerland""",CHE,1972,0.0,,
"""Switzerland""",CHE,1973,0.0,,
"""Switzerland""",CHE,1974,0.0,,
"""Switzerland""",CHE,1975,0.0,,
"""Switzerland""",CHE,1976,0.0,,
"""Switzerland""",CHE,1977,0.0,,
"""Switzerland""",CHE,1978,0.0,,
"""Switzerland""",CHE,1979,0.0,,
"""Switzerland""",CHE,1980,0.0,,
"""Switzerland""",CHE,1981,0.0,,
"""Switzerland""",CHE,1982,0.0,,
"""Switzerland""",CHE,1983,0.0,,
"""Switzerland""",CHE,1984,0.0,,
"""Switzerland""",CHE,1985,0.0,,
"""Switzerland""",CHE,1986,0.0,,
"""Switzerland""",CHE,1987,0.0,,
"""Switzerland""",CHE,1988,0.0,,
"""Switzerland""",CHE,1989,0.0,,
"""Switzerland""",CHE,1990,0.0,,
"""Switzerland""",CHE,1991,0.0,,
"""Switzerland""",CHE,1992,0.0,,
"""Switzerland""",CHE,1993,0.0,,
"""Switzerland""",CHE,1994,0.0,,
"""Switzerland""",CHE,1995,0.0,,
"""Switzerland""",CHE,1996,1.0,,
"""Switzerland""",CHE,1997,2.0,,
"""Switzerland""",CHE,1998,3.0,,
"""Switzerland""",CHE,1999,3.0,,
"""Switzerland""",CHE,2000,3.0,0.003,
"""Switzerland""",CHE,2001,4.0,0.005,
"""Switzerland""",CHE,2002,5.0,0.005,
"""Switzerland""",CHE,2003,5.0,0.005,
"""Switzerland""",CHE,2004,6.0,0.009,
"""Switzerland""",CHE,2005,8.0,0.012,
"""Switzerland""",CHE,2006,15.0,0.012,
"""Switzerland""",CHE,2007,16.0,0.012,
"""Switzerland""",CHE,2008,19.0,0.014,
"""Switzerland""",CHE,2009,23.0,0.018,
"""Switzerland""",CHE,2010,37.0,0.042,
"""Switzerland""",CHE,2011,70.0,0.046,
"""Switzerland""",CHE,2012,88.0,0.049,
"""Switzerland""",CHE,2013,90.0,0.06,
"""Switzerland""",CHE,2014,101.0,0.06,
"""Switzerland""",CHE,2015,110.0,0.06,Europe
"""Switzerland""",CHE,2016,109.0,0.075,
"""Switzerland""",CHE,2017,133.0,0.075,
"""Switzerland""",CHE,2018,122.0,0.075,
"""Switzerland""",CHE,2019,146.0,0.075,
"""Switzerland""",CHE,2020,145.0,0.08712,
"""Switzerland""",CHE,2021,146.0,0.08712,
"""Switzerland""",CHE,2022,152.20328,0.08712,
"""Syria""",SYR,2004,,0.0006,
"""Syria""",SYR,2005,,0.0006,
"""Syria""",SYR,2006,,0.0006,
"""Syria""",SYR,2007,,0.0006,
"""Syria""",SYR,2008,,0.0006,
"""Syria""",SYR,2009,,0.0006,
"""Syria""",SYR,2010,,0.0006,
"""Syria""",SYR,2011,,0.0006,
"""Syria""",SYR,2012,,0.0006,
"""Syria""",SYR,2013,,0.0006,
"""Syria""",SYR,2014,,0.0006,
"""Syria""",SYR,2015,,0.0006,Asia
"""Syria""",SYR,2016,,0.0006,
"""Syria""",SYR,2017,,0.0006,
"""Syria""",SYR,2018,,0.0006,
"""Syria""",SYR,2019,,0.0006,
"""Syria""",SYR,2020,,0.0006,
"""Syria""",SYR,2021,,0.0006,
"""Syria""",SYR,2022,,0.0006,
"""Taiwan""",TWN,1971,0.0,,
"""Taiwan""",TWN,1972,0.0,,
"""Taiwan""",TWN,1973,0.0,,
"""Taiwan""",TWN,1974,0.0,,
"""Taiwan""",TWN,1975,0.0,,
"""Taiwan""",TWN,1976,0.0,,
"""Taiwan""",TWN,1977,0.0,,
"""Taiwan""",TWN,1978,0.0,,
"""Taiwan""",TWN,1979,0.0,,
"""Taiwan""",TWN,1980,0.0,,
"""Taiwan""",TWN,1981,0.0,,
"""Taiwan""",TWN,1982,0.0,,
"""Taiwan""",TWN,1983,0.0,,
"""Taiwan""",TWN,1984,0.0,,
"""Taiwan""",TWN,1985,0.0,,
"""Taiwan""",TWN,1986,0.0,,
"""Taiwan""",TWN,1987,0.0,,
"""Taiwan""",TWN,1988,0.0,,
"""Taiwan""",TWN,1989,0.0,,
"""Taiwan""",TWN,1990,0.0,,
"""Taiwan""",TWN,1991,0.0,,
"""Taiwan""",TWN,1992,0.0,,
"""Taiwan""",TWN,1993,0.0,,
"""Taiwan""",TWN,1994,0.0,,
"""Taiwan""",TWN,1995,0.0,,
"""Taiwan""",TWN,1996,0.0,,
"""Taiwan""",TWN,1997,0.0,,
"""Taiwan""",TWN,1998,0.0,,
"""Taiwan""",TWN,1999,0.0,,
"""Taiwan""",TWN,2000,1.38286,0.0026,
"""Taiwan""",TWN,2001,12.228773,0.005,
"""Taiwan""",TWN,2002,15.8796,0.0085399999999999,
"""Taiwan""",TWN,2003,23.76162,0.0085399999999999,
"""Taiwan""",TWN,2004,25.252812,0.0085399999999999,
"""Taiwan""",TWN,2005,91.30043,0.02394,
"""Taiwan""",TWN,2006,276.07474,0.10199,
"""Taiwan""",TWN,2007,439.53452,0.18599,
"""Taiwan""",TWN,2008,588.2652,0.25039,
"""Taiwan""",TWN,2009,786.63546,0.37429,
"""Taiwan""",TWN,2010,1026.3377,0.47589,
"""Taiwan""",TWN,2011,1492.6766,0.5226900000000001,
"""Taiwan""",TWN,2012,1413.4685,0.57099,
"""Taiwan""",TWN,2013,1640.0076,0.61419,
"""Taiwan""",TWN,2014,1500.4843,0.63719,
"""Taiwan""",TWN,2015,1525.2357000000002,0.6466900000000001,Asia
"""Taiwan""",TWN,2016,1457.1018,0.6820900000000001,
"""Taiwan""",TWN,2017,1722.4586,0.69239,
"""Taiwan""",TWN,2018,1707.1841000000002,0.713151,
"""Taiwan""",TWN,2019,1892.2317,0.845159,
"""Taiwan""",TWN,2020,2308.8717,0.937115,
"""Taiwan""",TWN,2021,2208.6375,1.033368,
"""Taiwan""",TWN,2022,3542.942,1.581055,
"""Tajikistan""",TJK,2015,,,Asia
"""Tanzania""",TZA,2020,,0.0024,
"""Tanzania""",TZA,2021,,0.0024,
"""Tanzania""",TZA,2022,,0.0024,
"""Tanzania""",TZA,2015,,,Africa
"""Thailand""",THA,1971,0.0,,
"""Thailand""",THA,1972,0.0,,
"""Thailand""",THA,1973,0.0,,
"""Thailand""",THA,1974,0.0,,
"""Thailand""",THA,1975,0.0,,
"""Thailand""",THA,1976,0.0,,
"""Thailand""",THA,1977,0.0,,
"""Thailand""",THA,1978,0.0,,
"""Thailand""",THA,1979,0.0,,
"""Thailand""",THA,1980,0.0,,
"""Thailand""",THA,1981,0.0,,
"""Thailand""",THA,1982,0.0,,
"""Thailand""",THA,1983,0.0,,
"""Thailand""",THA,1984,0.0,,
"""Thailand""",THA,1985,0.0,,
"""Thailand""",THA,1986,0.0,,
"""Thailand""",THA,1987,0.0,,
"""Thailand""",THA,1988,0.0,,
"""Thailand""",THA,1989,0.0,,
"""Thailand""",THA,1990,0.0,,
"""Thailand""",THA,1991,0.0,,
"""Thailand""",THA,1992,0.0,,
"""Thailand""",THA,1993,0.0,,
"""Thailand""",THA,1994,0.0,,
"""Thailand""",THA,1995,0.0,,
"""Thailand""",THA,1996,0.0,,
"""Thailand""",THA,1997,0.0,,
"""Thailand""",THA,1998,0.0,,
"""Thailand""",THA,1999,0.0,,
"""Thailand""",THA,2000,0.0,,
"""Thailand""",THA,2001,0.0,,
"""Thailand""",THA,2002,0.0,,
"""Thailand""",THA,2003,0.0,,
"""Thailand""",THA,2004,0.0,,
"""Thailand""",THA,2005,0.0,,
"""Thailand""",THA,2006,0.131,0.00034,
"""Thailand""",THA,2007,0.3939999999999999,0.00094,
"""Thailand""",THA,2008,0.482,0.00108,
"""Thailand""",THA,2009,1.0,0.0050999999999999,
"""Thailand""",THA,2010,3.924,0.0056,
"""Thailand""",THA,2011,5.0,0.0073,
"""Thailand""",THA,2012,17.179,0.1117,
"""Thailand""",THA,2013,351.30400000000003,0.2226999999999999,
"""Thailand""",THA,2014,396.0,0.2245,
